id,icao,hub_cost,done,yd,jd,fd
1949,LICB,42000,False,0.0,0.0,0.0
1950,LICC,42000,False,0.0,0.0,0.0
1951,LICD,42000,False,0.0,0.0,0.0
1952,LICG,42000,False,0.0,0.0,0.0
1953,LICJ,42000,False,0.0,0.0,0.0
1954,LICR,42000,False,0.0,0.0,0.0
1955,LICT,42000,False,0.0,0.0,0.0
1956,LIEA,42000,False,0.0,0.0,0.0
1957,LIEE,42000,False,0.0,0.0,0.0
1958,LIEO,42000,False,0.0,0.0,0.0
1959,LIET,42000,False,0.0,0.0,0.0
1960,LIMC,42000,False,0.0,0.0,0.0
1961,LIME,42000,False,0.0,0.0,0.0
1962,LIMF,42000,False,0.0,0.0,0.0
1963,LIMG,42000,False,0.0,0.0,0.0
1964,LIMJ,42000,False,0.0,0.0,0.0
1965,LIML,42000,False,0.0,0.0,0.0
1966,LIMP,42000,False,0.0,0.0,0.0
1967,LIMW,42000,False,0.0,0.0,0.0
1968,LIMZ,42000,False,0.0,0.0,0.0
1969,LIPB,42000,False,0.0,0.0,0.0
1970,LIPE,42000,False,0.0,0.0,0.0
1971,LIPH,42000,False,0.0,0.0,0.0
1972,LIPK,42000,False,0.0,0.0,0.0
1973,LIPO,42000,False,0.0,0.0,0.0
1974,LIPQ,42000,False,0.0,0.0,0.0
1975,LIPR,42000,False,0.0,0.0,0.0
1976,LIPU,42000,False,0.0,0.0,0.0
1977,LIPX,42000,False,0.0,0.0,0.0
1978,LIPY,42000,False,0.0,0.0,0.0
1979,LIPZ,42000,False,0.0,0.0,0.0
1980,LIQS,42000,False,0.0,0.0,0.0
1981,LIRA,42000,False,0.0,0.0,0.0
1982,LIRF,213300,False,0.0,0.0,0.0
1983,LIRI,42000,False,0.0,0.0,0.0
1984,LIRJ,42000,False,0.0,0.0,0.0
1985,LIRN,42000,False,0.0,0.0,0.0
1986,LIRP,42000,False,0.0,0.0,0.0
1987,LIRQ,42000,False,0.0,0.0,0.0
1988,LIRZ,42000,False,0.0,0.0,0.0
1989,LJLJ,12000,False,0.0,0.0,0.0
1990,LJMB,12000,False,0.0,0.0,0.0
1991,LJPZ,12000,False,0.0,0.0,0.0
1992,LKKU,6000,False,0.0,0.0,0.0
1993,LKKV,6000,False,0.0,0.0,0.0
1994,LKMT,6000,False,0.0,0.0,0.0
1995,LKPD,6000,False,0.0,0.0,0.0
1996,LKPR,237000,False,0.0,0.0,0.0
1997,LKTB,6000,False,0.0,0.0,0.0
1998,LKVO,6000,False,0.0,0.0,0.0
1999,LLBG,237000,False,0.0,0.0,0.0
2000,LLER,24000,False,0.0,0.0,0.0
2001,LLHA,24000,False,0.0,0.0,0.0
2002,LLIB,24000,False,0.0,0.0,0.0
2003,LLMZ,24000,False,0.0,0.0,0.0
2004,LLOV,24000,False,0.0,0.0,0.0
2005,LLSD,24000,False,0.0,0.0,0.0
2006,LMML,237000,False,0.0,0.0,0.0
2007,LOWG,36000,False,0.0,0.0,0.0
2008,LOWI,36000,False,0.0,0.0,0.0
2009,LOWK,36000,False,0.0,0.0,0.0
2010,LOWL,36000,False,0.0,0.0,0.0
2011,LOWS,36000,False,0.0,0.0,0.0
2012,LOWW,237000,False,0.0,0.0,0.0
2013,LPAZ,36000,False,0.0,0.0,0.0
2014,LPBG,36000,False,0.0,0.0,0.0
2015,LPBJ,36000,False,0.0,0.0,0.0
2016,LPBR,36000,False,0.0,0.0,0.0
2017,LPCS,36000,False,0.0,0.0,0.0
2018,LPFL,36000,False,0.0,0.0,0.0
2019,LPFR,36000,False,0.0,0.0,0.0
2020,LPGR,36000,False,0.0,0.0,0.0
2021,LPHR,36000,False,0.0,0.0,0.0
2022,LPLA,36000,False,0.0,0.0,0.0
2023,LPMA,36000,False,0.0,0.0,0.0
2024,LPPD,36000,False,0.0,0.0,0.0
2025,LPPI,36000,False,0.0,0.0,0.0
2026,LPPM,36000,False,0.0,0.0,0.0
2027,LPPR,36000,False,0.0,0.0,0.0
2028,LPPS,36000,False,0.0,0.0,0.0
2029,LPPT,237000,False,0.0,0.0,0.0
2030,LPSJ,36000,False,0.0,0.0,0.0
2031,LPVR,36000,False,0.0,0.0,0.0
2032,LPVZ,36000,False,0.0,0.0,0.0
2033,LQBK,6000,False,0.0,0.0,0.0
2034,LQMO,6000,False,0.0,0.0,0.0
2035,LQSA,213300,False,0.0,0.0,0.0
2036,LQTZ,6000,False,0.0,0.0,0.0
2037,LRAR,24000,False,0.0,0.0,0.0
2038,LRBC,24000,False,0.0,0.0,0.0
2039,LRBM,24000,False,0.0,0.0,0.0
2040,LRBS,213300,False,0.0,0.0,0.0
2041,LRCK,24000,False,0.0,0.0,0.0
2042,LRCL,24000,False,0.0,0.0,0.0
2043,LRCS,24000,False,0.0,0.0,0.0
2044,LRCV,24000,False,0.0,0.0,0.0
2045,LRIA,24000,False,0.0,0.0,0.0
2046,LROD,24000,False,0.0,0.0,0.0
2047,LROP,237000,False,0.0,0.0,0.0
2048,LRSB,24000,False,0.0,0.0,0.0
2049,LRSM,24000,False,0.0,0.0,0.0
2050,LRSV,24000,False,0.0,0.0,0.0
2051,LRTC,24000,False,0.0,0.0,0.0
2052,LRTM,24000,False,0.0,0.0,0.0
2053,LRTR,24000,False,0.0,0.0,0.0
2054,LSGG,42000,False,0.0,0.0,0.0
2055,LSGS,42000,False,0.0,0.0,0.0
2056,LSZA,42000,False,0.0,0.0,0.0
2057,LSZB,213300,False,0.0,0.0,0.0
2058,LSZG,42000,False,0.0,0.0,0.0
2059,LSZH,42000,False,0.0,0.0,0.0
2060,LSZR,42000,False,0.0,0.0,0.0
2061,LSZS,42000,False,0.0,0.0,0.0
2062,LTAC,213300,False,0.0,0.0,0.0
2063,LTAF,54000,False,0.0,0.0,0.0
2064,LTAH,54000,False,0.0,0.0,0.0
2065,LTAI,54000,False,0.0,0.0,0.0
2066,LTAJ,54000,False,0.0,0.0,0.0
2067,LTAN,54000,False,0.0,0.0,0.0
2068,LTAT,54000,False,0.0,0.0,0.0
2069,LTAU,54000,False,0.0,0.0,0.0
2070,LTAW,54000,False,0.0,0.0,0.0
2071,LTAY,54000,False,0.0,0.0,0.0
2072,LTBA,213300,False,0.0,0.0,0.0
2073,LTBF,54000,False,0.0,0.0,0.0
2074,LTBG,54000,False,0.0,0.0,0.0
2075,LTBH,54000,False,0.0,0.0,0.0
2076,LTBJ,54000,False,0.0,0.0,0.0
2077,LTBL,54000,False,0.0,0.0,0.0
2078,LTBQ,54000,False,0.0,0.0,0.0
2079,LTBR,54000,False,0.0,0.0,0.0
2080,LTBS,54000,False,0.0,0.0,0.0
2081,LTBU,54000,False,0.0,0.0,0.0
2082,LTBY,54000,False,0.0,0.0,0.0
2083,LTCA,54000,False,0.0,0.0,0.0
2084,LTCC,54000,False,0.0,0.0,0.0
2085,LTCD,54000,False,0.0,0.0,0.0
2086,LTCE,54000,False,0.0,0.0,0.0
2087,LTCF,54000,False,0.0,0.0,0.0
2088,LTCG,54000,False,0.0,0.0,0.0
2089,LTCH,54000,False,0.0,0.0,0.0
2090,LTCI,54000,False,0.0,0.0,0.0
2091,LTCJ,54000,False,0.0,0.0,0.0
2092,LTCK,54000,False,0.0,0.0,0.0
2093,LTCL,54000,False,0.0,0.0,0.0
2094,LTCN,54000,False,0.0,0.0,0.0
2095,LTCO,54000,False,0.0,0.0,0.0
2096,LTCP,54000,False,0.0,0.0,0.0
2097,LTCR,54000,False,0.0,0.0,0.0
2098,LTCV,54000,False,0.0,0.0,0.0
2099,LTCW,54000,False,0.0,0.0,0.0
2100,LTDA,54000,False,0.0,0.0,0.0
2101,LTFC,54000,False,0.0,0.0,0.0
2102,LTFD,54000,False,0.0,0.0,0.0
2103,LTFE,54000,False,0.0,0.0,0.0
2104,LTFJ,54000,False,0.0,0.0,0.0
2105,LTGP,54000,False,0.0,0.0,0.0
2106,LUBL,12000,False,0.0,0.0,0.0
2107,LUKK,237000,False,0.0,0.0,0.0
2108,LWOH,6000,False,0.0,0.0,0.0
2109,LWSK,213300,False,0.0,0.0,0.0
2110,LXGB,6000,False,0.0,0.0,0.0
2111,LYBE,213300,False,0.0,0.0,0.0
2112,LYNI,18000,False,0.0,0.0,0.0
2113,LYPG,237000,False,0.0,0.0,0.0
2114,LYTV,6000,False,0.0,0.0,0.0
2115,LZIB,237000,False,0.0,0.0,0.0
2116,LZKZ,6000,False,0.0,0.0,0.0
2117,LZPP,6000,False,0.0,0.0,0.0
2118,LZSL,6000,False,0.0,0.0,0.0
2119,LZTT,6000,False,0.0,0.0,0.0
2120,LZZI,6000,False,0.0,0.0,0.0
2121,MBGT,237000,False,0.0,0.0,0.0
2122,MBNC,6000,False,0.0,0.0,0.0
2123,MBPV,6000,False,0.0,0.0,0.0
2124,MBSC,6000,False,0.0,0.0,0.0
2125,MDBH,6000,False,0.0,0.0,0.0
2126,MDCR,6000,False,0.0,0.0,0.0
2127,MDCY,6000,False,0.0,0.0,0.0
2128,MDJB,6000,False,0.0,0.0,0.0
2129,MDLR,6000,False,0.0,0.0,0.0
2130,MDPC,6000,False,0.0,0.0,0.0
2131,MDPP,6000,False,0.0,0.0,0.0
2132,MDSD,213300,False,0.0,0.0,0.0
2133,MDST,6000,False,0.0,0.0,0.0
2134,MGCB,6000,False,0.0,0.0,0.0
2135,MGGT,237000,False,0.0,0.0,0.0
2136,MGPB,6000,False,0.0,0.0,0.0
2137,MGRB,6000,False,0.0,0.0,0.0
2138,MGRT,6000,False,0.0,0.0,0.0
2139,MGSJ,6000,False,0.0,0.0,0.0
2140,MGTK,6000,False,0.0,0.0,0.0
2141,MHLC,6000,False,0.0,0.0,0.0
2142,MHLM,6000,False,0.0,0.0,0.0
2143,MHNJ,6000,False,0.0,0.0,0.0
2144,MHRO,6000,False,0.0,0.0,0.0
2145,MHTE,6000,False,0.0,0.0,0.0
2146,MHTG,213300,False,0.0,0.0,0.0
2147,MHTJ,6000,False,0.0,0.0,0.0
2148,MKBS,6000,False,0.0,0.0,0.0
2149,MKJP,237000,False,0.0,0.0,0.0
2150,MKJS,6000,False,0.0,0.0,0.0
2151,MKKJ,6000,False,0.0,0.0,0.0
2152,MKTP,6000,False,0.0,0.0,0.0
2153,MMAA,48000,False,0.0,0.0,0.0
2154,MMAN,48000,False,0.0,0.0,0.0
2155,MMAS,48000,False,0.0,0.0,0.0
2156,MMBT,48000,False,0.0,0.0,0.0
2157,MMCB,48000,False,0.0,0.0,0.0
2158,MMCE,48000,False,0.0,0.0,0.0
2159,MMCL,48000,False,0.0,0.0,0.0
2160,MMCM,48000,False,0.0,0.0,0.0
2161,MMCN,48000,False,0.0,0.0,0.0
2162,MMCP,48000,False,0.0,0.0,0.0
2163,MMCS,48000,False,0.0,0.0,0.0
2164,MMCT,48000,False,0.0,0.0,0.0
2165,MMCU,48000,False,0.0,0.0,0.0
2166,MMCV,48000,False,0.0,0.0,0.0
2167,MMCY,48000,False,0.0,0.0,0.0
2168,MMCZ,48000,False,0.0,0.0,0.0
2169,MMDA,48000,False,0.0,0.0,0.0
2170,MMDO,48000,False,0.0,0.0,0.0
2171,MMEP,48000,False,0.0,0.0,0.0
2172,MMGL,48000,False,0.0,0.0,0.0
2173,MMGM,48000,False,0.0,0.0,0.0
2174,MMHO,48000,False,0.0,0.0,0.0
2175,MMIA,48000,False,0.0,0.0,0.0
2176,MMIO,48000,False,0.0,0.0,0.0
2177,MMIT,48000,False,0.0,0.0,0.0
2178,MMJA,48000,False,0.0,0.0,0.0
2179,MMLC,48000,False,0.0,0.0,0.0
2180,MMLM,48000,False,0.0,0.0,0.0
2181,MMLO,48000,False,0.0,0.0,0.0
2182,MMLP,48000,False,0.0,0.0,0.0
2183,MMLT,48000,False,0.0,0.0,0.0
2184,MMMA,48000,False,0.0,0.0,0.0
2185,MMMD,48000,False,0.0,0.0,0.0
2186,MMML,48000,False,0.0,0.0,0.0
2187,MMMM,48000,False,0.0,0.0,0.0
2188,MMMT,48000,False,0.0,0.0,0.0
2189,MMMV,48000,False,0.0,0.0,0.0
2190,MMMX,213300,False,0.0,0.0,0.0
2191,MMMY,48000,False,0.0,0.0,0.0
2192,MMMZ,48000,False,0.0,0.0,0.0
2193,MMNL,48000,False,0.0,0.0,0.0
2194,MMOX,48000,False,0.0,0.0,0.0
2195,MMPA,48000,False,0.0,0.0,0.0
2196,MMPB,48000,False,0.0,0.0,0.0
2197,MMPG,48000,False,0.0,0.0,0.0
2198,MMPN,48000,False,0.0,0.0,0.0
2199,MMPR,48000,False,0.0,0.0,0.0
2200,MMPS,48000,False,0.0,0.0,0.0
2201,MMQT,48000,False,0.0,0.0,0.0
2202,MMRX,48000,False,0.0,0.0,0.0
2203,MMSD,48000,False,0.0,0.0,0.0
2204,MMSP,48000,False,0.0,0.0,0.0
2205,MMTC,48000,False,0.0,0.0,0.0
2206,MMTG,48000,False,0.0,0.0,0.0
2207,MMTJ,48000,False,0.0,0.0,0.0
2208,MMTM,48000,False,0.0,0.0,0.0
2209,MMTO,48000,False,0.0,0.0,0.0
2210,MMTP,48000,False,0.0,0.0,0.0
2211,MMUN,48000,False,0.0,0.0,0.0
2212,MMVA,48000,False,0.0,0.0,0.0
2213,MMVR,48000,False,0.0,0.0,0.0
2214,MMZC,48000,False,0.0,0.0,0.0
2215,MMZH,48000,False,0.0,0.0,0.0
2216,MMZO,48000,False,0.0,0.0,0.0
2217,MNBL,6000,False,0.0,0.0,0.0
2218,MNMG,237000,False,0.0,0.0,0.0
2219,MNPC,6000,False,0.0,0.0,0.0
2220,MPBO,30000,False,0.0,0.0,0.0
2221,MPCE,30000,False,0.0,0.0,0.0
2222,MPCH,30000,False,0.0,0.0,0.0
2223,MPDA,30000,False,0.0,0.0,0.0
2224,MPEJ,30000,False,0.0,0.0,0.0
2225,MPMG,30000,False,0.0,0.0,0.0
2226,MPSA,30000,False,0.0,0.0,0.0
2227,MPTO,30000,False,0.0,0.0,0.0
2228,MRAO,12000,False,0.0,0.0,0.0
2229,MRBA,12000,False,0.0,0.0,0.0
2230,MRBC,12000,False,0.0,0.0,0.0
2231,MRCC,12000,False,0.0,0.0,0.0
2232,MRGF,12000,False,0.0,0.0,0.0
2233,MRGP,12000,False,0.0,0.0,0.0
2234,MRLB,12000,False,0.0,0.0,0.0
2235,MRLC,12000,False,0.0,0.0,0.0
2236,MRLM,12000,False,0.0,0.0,0.0
2237,MRNS,12000,False,0.0,0.0,0.0
2238,MROC,213300,False,0.0,0.0,0.0
2239,MRPJ,12000,False,0.0,0.0,0.0
2240,MRPM,12000,False,0.0,0.0,0.0
2241,MRPV,12000,False,0.0,0.0,0.0
2242,MRQP,12000,False,0.0,0.0,0.0
2243,MRSV,12000,False,0.0,0.0,0.0
2244,MRUP,12000,False,0.0,0.0,0.0
2245,MSLP,213300,False,0.0,0.0,0.0
2246,MTCA,6000,False,0.0,0.0,0.0
2247,MTCH,6000,False,0.0,0.0,0.0
2248,MTJA,6000,False,0.0,0.0,0.0
2249,MTPP,213300,False,0.0,0.0,0.0
2250,MUBA,6000,False,0.0,0.0,0.0
2251,MUBY,6000,False,0.0,0.0,0.0
2252,MUCA,6000,False,0.0,0.0,0.0
2253,MUCC,6000,False,0.0,0.0,0.0
2254,MUCF,6000,False,0.0,0.0,0.0
2255,MUCL,6000,False,0.0,0.0,0.0
2256,MUCM,6000,False,0.0,0.0,0.0
2257,MUCU,6000,False,0.0,0.0,0.0
2258,MUGT,6000,False,0.0,0.0,0.0
2259,MUHA,237000,False,0.0,0.0,0.0
2260,MUHG,6000,False,0.0,0.0,0.0
2261,MUKW,6000,False,0.0,0.0,0.0
2262,MULM,6000,False,0.0,0.0,0.0
2263,MUMO,6000,False,0.0,0.0,0.0
2264,MUMZ,6000,False,0.0,0.0,0.0
2265,MUNB,6000,False,0.0,0.0,0.0
2266,MUNG,6000,False,0.0,0.0,0.0
2267,MUPB,6000,False,0.0,0.0,0.0
2268,MUPR,6000,False,0.0,0.0,0.0
2269,MUSC,6000,False,0.0,0.0,0.0
2270,MUSN,6000,False,0.0,0.0,0.0
2271,MUTD,6000,False,0.0,0.0,0.0
2272,MUVR,6000,False,0.0,0.0,0.0
2273,MUVT,6000,False,0.0,0.0,0.0
2274,MWCB,6000,False,0.0,0.0,0.0
2275,MWCL,6000,False,0.0,0.0,0.0
2276,MWCR,213300,False,0.0,0.0,0.0
2277,MYAB,6000,False,0.0,0.0,0.0
2278,MYAF,6000,False,0.0,0.0,0.0
2279,MYAK,6000,False,0.0,0.0,0.0
2280,MYAM,6000,False,0.0,0.0,0.0
2281,MYAN,6000,False,0.0,0.0,0.0
2282,MYAP,6000,False,0.0,0.0,0.0
2283,MYAT,6000,False,0.0,0.0,0.0
2284,MYBC,6000,False,0.0,0.0,0.0
2285,MYBG,6000,False,0.0,0.0,0.0
2286,MYBS,6000,False,0.0,0.0,0.0
2287,MYCA,6000,False,0.0,0.0,0.0
2288,MYCB,6000,False,0.0,0.0,0.0
2289,MYCI,6000,False,0.0,0.0,0.0
2290,MYEF,6000,False,0.0,0.0,0.0
2291,MYEH,6000,False,0.0,0.0,0.0
2292,MYEM,6000,False,0.0,0.0,0.0
2293,MYEN,6000,False,0.0,0.0,0.0
2294,MYER,6000,False,0.0,0.0,0.0
2295,MYES,6000,False,0.0,0.0,0.0
2296,MYGF,6000,False,0.0,0.0,0.0
2297,MYIG,6000,False,0.0,0.0,0.0
2298,MYLD,6000,False,0.0,0.0,0.0
2299,MYLS,6000,False,0.0,0.0,0.0
2300,MYMM,6000,False,0.0,0.0,0.0
2301,MYNN,213300,False,0.0,0.0,0.0
2302,MYRD,6000,False,0.0,0.0,0.0
2303,MYSM,6000,False,0.0,0.0,0.0
2304,MZBZ,237000,False,0.0,0.0,0.0
2305,NCRG,6000,False,0.0,0.0,0.0
2306,NFFN,213300,False,0.0,0.0,0.0
2307,NFNA,12000,False,0.0,0.0,0.0
2308,NFNL,12000,False,0.0,0.0,0.0
2309,NFTF,237000,False,0.0,0.0,0.0
2310,NFTL,6000,False,0.0,0.0,0.0
2311,NFTV,6000,False,0.0,0.0,0.0
2312,NGFU,237000,False,0.0,0.0,0.0
2313,NGTA,237000,False,0.0,0.0,0.0
2314,NGTE,6000,False,0.0,0.0,0.0
2315,NIUE,213300,False,0.0,0.0,0.0
2316,NLWF,6000,False,0.0,0.0,0.0
2317,NLWW,237000,False,0.0,0.0,0.0
2318,NSFA,237000,False,0.0,0.0,0.0
2319,NSFQ,6000,False,0.0,0.0,0.0
2320,NSTU,237000,False,0.0,0.0,0.0
2321,NTAA,237000,False,0.0,0.0,0.0
2322,NTAR,6000,False,0.0,0.0,0.0
2323,NTAT,6000,False,0.0,0.0,0.0
2324,NTGA,6000,False,0.0,0.0,0.0
2325,NTGB,6000,False,0.0,0.0,0.0
2326,NTGC,6000,False,0.0,0.0,0.0
2327,NTGE,6000,False,0.0,0.0,0.0
2328,NTGF,6000,False,0.0,0.0,0.0
2329,NTGI,6000,False,0.0,0.0,0.0
2330,NTGJ,6000,False,0.0,0.0,0.0
2331,NTGK,6000,False,0.0,0.0,0.0
2332,NTGM,6000,False,0.0,0.0,0.0
2333,NTGP,6000,False,0.0,0.0,0.0
2334,NTGT,6000,False,0.0,0.0,0.0
2335,NTGU,6000,False,0.0,0.0,0.0
2336,NTGV,6000,False,0.0,0.0,0.0
2337,NTHE,6000,False,0.0,0.0,0.0
2338,NTKR,6000,False,0.0,0.0,0.0
2339,NTMD,6000,False,0.0,0.0,0.0
2340,NTMN,6000,False,0.0,0.0,0.0
2341,NTTB,6000,False,0.0,0.0,0.0
2342,NTTG,6000,False,0.0,0.0,0.0
2343,NTTH,6000,False,0.0,0.0,0.0
2344,NTTM,6000,False,0.0,0.0,0.0
2345,NTTO,6000,False,0.0,0.0,0.0
2346,NTTP,6000,False,0.0,0.0,0.0
2347,NTTR,6000,False,0.0,0.0,0.0
2348,NVSQ,6000,False,0.0,0.0,0.0
2349,NVSS,6000,False,0.0,0.0,0.0
2350,NVVV,213300,False,0.0,0.0,0.0
2351,NVVW,6000,False,0.0,0.0,0.0
2352,NWWC,6000,False,0.0,0.0,0.0
2353,NWWD,6000,False,0.0,0.0,0.0
2354,NWWE,6000,False,0.0,0.0,0.0
2355,NWWK,6000,False,0.0,0.0,0.0
2356,NWWL,6000,False,0.0,0.0,0.0
2357,NWWM,6000,False,0.0,0.0,0.0
2358,NWWR,6000,False,0.0,0.0,0.0
2359,NWWU,6000,False,0.0,0.0,0.0
2360,NWWV,6000,False,0.0,0.0,0.0
2361,NWWW,213300,False,0.0,0.0,0.0
2362,NZAA,36000,False,0.0,0.0,0.0
2363,NZAP,36000,False,0.0,0.0,0.0
2364,NZAR,36000,False,0.0,0.0,0.0
2365,NZCH,36000,False,0.0,0.0,0.0
2366,NZCI,36000,False,0.0,0.0,0.0
2367,NZDN,36000,False,0.0,0.0,0.0
2368,NZGS,36000,False,0.0,0.0,0.0
2369,NZGT,36000,False,0.0,0.0,0.0
2370,NZHK,36000,False,0.0,0.0,0.0
2371,NZHN,36000,False,0.0,0.0,0.0
2372,NZKK,36000,False,0.0,0.0,0.0
2373,NZKT,36000,False,0.0,0.0,0.0
2374,NZLX,36000,False,0.0,0.0,0.0
2375,NZMC,36000,False,0.0,0.0,0.0
2376,NZMO,36000,False,0.0,0.0,0.0
2377,NZMS,36000,False,0.0,0.0,0.0
2378,NZNP,36000,False,0.0,0.0,0.0
2379,NZNR,36000,False,0.0,0.0,0.0
2380,NZNS,36000,False,0.0,0.0,0.0
2381,NZNV,36000,False,0.0,0.0,0.0
2383,NZOU,36000,False,0.0,0.0,0.0
2384,NZPM,36000,False,0.0,0.0,0.0
2385,NZPP,36000,False,0.0,0.0,0.0
2386,NZQN,36000,False,0.0,0.0,0.0
2387,NZRO,36000,False,0.0,0.0,0.0
2388,NZTG,36000,False,0.0,0.0,0.0
2389,NZTU,36000,False,0.0,0.0,0.0
2390,NZUK,36000,False,0.0,0.0,0.0
2391,NZWB,36000,False,0.0,0.0,0.0
2392,NZWF,36000,False,0.0,0.0,0.0
2393,NZWK,36000,False,0.0,0.0,0.0
2394,NZWN,237000,False,0.0,0.0,0.0
2395,NZWO,36000,False,0.0,0.0,0.0
2396,NZWR,36000,False,0.0,0.0,0.0
2397,NZWS,36000,False,0.0,0.0,0.0
2398,NZWU,36000,False,0.0,0.0,0.0
2399,OAHR,12000,False,0.0,0.0,0.0
2401,OAKB,237000,False,0.0,0.0,0.0
2402,OAKN,12000,False,0.0,0.0,0.0
2403,OAMN,12000,False,0.0,0.0,0.0
2404,OAMS,12000,False,0.0,0.0,0.0
2405,OAUZ,12000,False,0.0,0.0,0.0
2406,OBBI,237000,False,0.0,0.0,0.0
2407,OEAB,42000,False,0.0,0.0,0.0
2408,OEAH,42000,False,0.0,0.0,0.0
2409,OEBA,42000,False,0.0,0.0,0.0
2410,OEBH,42000,False,0.0,0.0,0.0
2411,OEDF,42000,False,0.0,0.0,0.0
2412,OEDM,42000,False,0.0,0.0,0.0
2413,OEGN,42000,False,0.0,0.0,0.0
2414,OEGS,42000,False,0.0,0.0,0.0
2415,OEGT,42000,False,0.0,0.0,0.0
2416,OEHL,42000,False,0.0,0.0,0.0
2417,OEJB,42000,False,0.0,0.0,0.0
2418,OEJN,42000,False,0.0,0.0,0.0
2419,OEKK,42000,False,0.0,0.0,0.0
2420,OEMA,42000,False,0.0,0.0,0.0
2421,OENG,42000,False,0.0,0.0,0.0
2422,OEPA,42000,False,0.0,0.0,0.0
2423,OERF,42000,False,0.0,0.0,0.0
2424,OERK,213300,False,0.0,0.0,0.0
2425,OERR,42000,False,0.0,0.0,0.0
2426,OESH,42000,False,0.0,0.0,0.0
2427,OESK,42000,False,0.0,0.0,0.0
2428,OETB,42000,False,0.0,0.0,0.0
2429,OETF,42000,False,0.0,0.0,0.0
2430,OETR,42000,False,0.0,0.0,0.0
2431,OEWD,42000,False,0.0,0.0,0.0
2432,OEWJ,42000,False,0.0,0.0,0.0
2433,OEYN,42000,False,0.0,0.0,0.0
2434,OIAA,6000,False,0.0,0.0,0.0
2435,OIAG,6000,False,0.0,0.0,0.0
2436,OIAH,6000,False,0.0,0.0,0.0
2437,OIAM,6000,False,0.0,0.0,0.0
2438,OIAW,6000,False,0.0,0.0,0.0
2439,OIBA,6000,False,0.0,0.0,0.0
2440,OIBB,6000,False,0.0,0.0,0.0
2441,OIBJ,6000,False,0.0,0.0,0.0
2442,OIBK,6000,False,0.0,0.0,0.0
2443,OIBL,6000,False,0.0,0.0,0.0
2444,OIBP,6000,False,0.0,0.0,0.0
2445,OIBQ,6000,False,0.0,0.0,0.0
2446,OIBS,6000,False,0.0,0.0,0.0
2447,OIBV,6000,False,0.0,0.0,0.0
2448,OICC,6000,False,0.0,0.0,0.0
2449,OICI,6000,False,0.0,0.0,0.0
2450,OICK,6000,False,0.0,0.0,0.0
2451,OICS,6000,False,0.0,0.0,0.0
2452,OIFK,6000,False,0.0,0.0,0.0
2453,OIFM,6000,False,0.0,0.0,0.0
2454,OIFS,6000,False,0.0,0.0,0.0
2455,OIGG,6000,False,0.0,0.0,0.0
2456,OIHH,6000,False,0.0,0.0,0.0
2457,OIIE,213300,False,0.0,0.0,0.0
2458,OIII,12000,False,0.0,0.0,0.0
2459,OIIK,6000,False,0.0,0.0,0.0
2460,OIIP,6000,False,0.0,0.0,0.0
2461,OIKB,6000,False,0.0,0.0,0.0
2462,OIKJ,6000,False,0.0,0.0,0.0
2463,OIKK,6000,False,0.0,0.0,0.0
2464,OIKM,6000,False,0.0,0.0,0.0
2465,OIKR,6000,False,0.0,0.0,0.0
2466,OIKY,6000,False,0.0,0.0,0.0
2467,OIMB,6000,False,0.0,0.0,0.0
2468,OIMC,6000,False,0.0,0.0,0.0
2469,OIMM,6000,False,0.0,0.0,0.0
2470,OIMN,6000,False,0.0,0.0,0.0
2471,OIMS,6000,False,0.0,0.0,0.0
2472,OIMT,6000,False,0.0,0.0,0.0
2473,OING,6000,False,0.0,0.0,0.0
2474,OINN,6000,False,0.0,0.0,0.0
2475,OINR,6000,False,0.0,0.0,0.0
2476,OINZ,6000,False,0.0,0.0,0.0
2477,OISF,6000,False,0.0,0.0,0.0
2478,OISL,6000,False,0.0,0.0,0.0
2479,OISS,6000,False,0.0,0.0,0.0
2480,OISY,6000,False,0.0,0.0,0.0
2481,OITL,6000,False,0.0,0.0,0.0
2482,OITR,6000,False,0.0,0.0,0.0
2483,OITT,6000,False,0.0,0.0,0.0
2484,OITZ,6000,False,0.0,0.0,0.0
2485,OIYY,6000,False,0.0,0.0,0.0
2486,OIZB,6000,False,0.0,0.0,0.0
2487,OIZC,6000,False,0.0,0.0,0.0
2488,OIZH,6000,False,0.0,0.0,0.0
2489,OIZI,6000,False,0.0,0.0,0.0
2490,OJAI,237000,False,0.0,0.0,0.0
2491,OJAM,18000,False,0.0,0.0,0.0
2492,OJAQ,237000,False,0.0,0.0,0.0
2493,OKBK,213300,False,0.0,0.0,0.0
2494,OLBA,237000,False,0.0,0.0,0.0
2495,OMAA,213300,False,0.0,0.0,0.0
2496,OMAD,48000,False,0.0,0.0,0.0
2497,OMAL,48000,False,0.0,0.0,0.0
2498,OMBY,48000,False,0.0,0.0,0.0
2499,OMDB,237000,False,0.0,0.0,0.0
2500,OMDW,48000,False,0.0,0.0,0.0
2501,OMFJ,48000,False,0.0,0.0,0.0
2502,OMRK,48000,False,0.0,0.0,0.0
2503,OMSJ,48000,False,0.0,0.0,0.0
2504,OOMS,237000,False,0.0,0.0,0.0
2505,OOSA,30000,False,0.0,0.0,0.0
2506,OPBW,30000,False,0.0,0.0,0.0
2507,OPCH,30000,False,0.0,0.0,0.0
2508,OPDG,30000,False,0.0,0.0,0.0
2509,OPDI,30000,False,0.0,0.0,0.0
